"","GoodForKids","RestaurantsReservations","Caters","RestaurantsTableService","RestaurantsTakeOut","RestaurantsPriceRange2","OutdoorSeating","BikeParking","HasTV","RestaurantsGoodForGroups","RestaurantsDelivery","BusinessAcceptsCreditCards","BusinessAcceptsBitcoin","ByAppointmentOnly","AcceptsInsurance","GoodForDancing","CoatCheck","HappyHour","WheelchairAccessible","DogsAllowed","DriveThru","AgesAllowed","Corkage","BYOB","Open24Hours","stars","reviewcount","state"
"5160",1,1,0,0,3,2,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6,"OH"
"5161",3,1,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,12,"PA"
"5162",3,1,3,3,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,"OH"
"5163",3,1,3,0,3,1,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,30,"PA"
"5164",3,2,3,3,3,2,3,3,3,1,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,3,152,"PA"
"5165",1,1,0,0,3,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,"PA"
"5166",1,1,1,0,3,2,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,126,"OH"
"5167",3,2,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,"OH"
"5168",3,1,0,0,3,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,"OH"
"5169",3,1,3,0,3,1,0,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7,"PA"
"5170",3,2,0,0,3,2,3,0,3,3,1,3,0,0,0,0,0,3,2,0,0,0,0,0,0,4,36,"OH"
"5171",3,1,1,0,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,"OH"
"5172",3,1,0,0,3,2,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,10,"PA"
"5173",3,2,3,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,21,"OH"
"5174",1,1,1,1,3,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,3,"PA"
"5175",1,1,1,0,3,1,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,132,"OH"
"5176",3,1,0,0,3,2,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5,"OH"
"5177",3,2,0,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,"OH"
"5178",3,1,3,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,"OH"
"5179",3,1,3,0,3,2,3,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,"PA"
"5180",3,1,3,0,3,2,1,1,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,"OH"
"5181",3,1,0,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"OH"
"5182",1,2,3,3,3,2,3,3,3,3,1,3,1,0,0,1,1,3,1,1,0,0,0,0,0,4,187,"PA"
"5183",1,1,1,1,0,1,3,3,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,3.5,36,"PA"
"5184",3,1,1,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,"PA"
"5185",3,1,3,1,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,"PA"
"5186",3,1,0,0,3,1,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,"OH"
"5187",3,1,3,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,138,"PA"
"5188",0,1,0,0,0,2,1,3,3,3,0,3,0,0,0,1,1,3,0,0,0,0,0,0,0,4,21,"OH"
"5189",1,2,3,3,3,2,3,1,3,3,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,4,114,"OH"
"5190",3,1,0,1,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,32,"PA"
"5191",3,0,3,0,3,1,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,"OH"
"5192",3,1,3,0,3,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,"PA"
"5193",3,1,3,0,3,1,1,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,123,"OH"
"5194",3,1,3,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,28,"OH"
"5195",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,175,"OH"
"5196",0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,"OH"
"5197",3,2,3,0,3,2,3,3,3,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,4,334,"PA"
"5198",3,0,0,1,3,2,1,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,"PA"
"5199",3,1,1,1,3,2,1,3,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3.5,11,"OH"
"5200",3,2,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,"PA"
"5201",3,2,3,3,3,2,3,3,3,3,1,3,1,0,0,1,1,3,2,3,0,0,0,0,0,4,228,"OH"
"5202",3,1,1,3,3,2,1,3,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,2,47,"OH"
"5203",3,1,0,0,3,2,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,"OH"
"5204",3,0,0,0,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,"PA"
"5205",1,1,1,0,3,3,3,3,1,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4.5,30,"PA"
"5206",3,1,3,0,1,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7,"OH"
"5207",3,2,1,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,110,"OH"
"5208",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"OH"
"5209",3,1,0,0,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,"PA"
"5210",3,1,0,0,3,2,1,0,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,"OH"
"5211",3,1,1,1,3,2,1,3,1,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,167,"OH"
"5212",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,"PA"
"5213",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,"PA"
"5214",1,2,3,0,1,3,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,"PA"
"5215",3,1,1,0,3,2,1,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"OH"
"5216",3,1,0,0,3,1,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,27,"PA"
"5217",3,1,3,0,3,1,3,3,1,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,4.5,181,"OH"
"5218",3,1,1,1,3,1,3,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,"PA"
"5219",3,1,0,0,3,2,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8,"OH"
"5220",3,2,3,3,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,"OH"
"5221",3,1,3,0,3,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,"PA"
"5222",0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"PA"
"5223",3,1,0,0,3,1,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,40,"OH"
"5224",0,0,0,0,3,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"PA"
"5225",3,1,0,0,3,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"PA"
"5226",3,1,3,1,3,1,1,3,1,1,3,3,1,0,0,0,0,0,2,3,0,0,0,0,0,4.5,71,"OH"
"5227",3,1,0,0,3,2,3,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5,"PA"
"5228",3,1,0,3,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,"OH"
"5229",3,2,1,0,3,1,1,3,3,3,1,3,0,0,0,1,0,3,2,0,0,0,0,0,0,4,26,"OH"
"5230",3,1,1,1,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"OH"
"5231",1,2,3,0,3,2,1,0,3,1,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,21,"OH"
"5232",3,2,0,0,3,1,1,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,13,"OH"
"5233",3,2,1,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,2,0,0,0,0,0,0,3.5,63,"OH"
"5234",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,206,"OH"
"5235",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,"OH"
"5236",3,2,3,3,3,2,1,3,3,1,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,4.5,121,"OH"
"5237",3,2,3,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,"PA"
"5238",3,2,1,0,1,2,3,3,3,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,683,"PA"
"5239",3,1,1,3,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,"OH"
"5240",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,"OH"
"5241",1,2,1,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,106,"OH"
"5242",1,2,3,0,3,3,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,310,"PA"
"5243",3,2,3,0,3,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,133,"OH"
"5244",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,111,"OH"
"5245",1,2,1,0,3,2,3,3,3,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,254,"PA"
"5246",3,1,1,1,3,1,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,"OH"
"5247",3,1,0,0,3,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,10,"PA"
"5248",1,2,0,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,16,"OH"
"5249",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,2,0,1,0,0,0,0,3.5,74,"OH"
"5250",3,1,0,0,3,2,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"OH"
"5251",3,1,0,3,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,"OH"
"5252",3,1,1,0,3,2,3,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4,"OH"
"5253",0,2,0,3,3,3,0,0,3,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4.5,12,"OH"
"5254",3,1,3,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,"OH"
"5255",1,1,1,0,3,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,"PA"
"5256",1,2,1,0,3,3,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,131,"PA"
"5257",3,1,1,1,3,1,3,3,3,1,3,3,1,0,0,0,0,0,1,1,0,0,0,0,0,3.5,8,"OH"
"5258",1,1,1,0,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,20,"OH"
"5259",3,1,1,0,3,1,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,19,"OH"
"5260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,12,"OH"
"5261",0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,"OH"
"5262",1,1,3,3,3,2,1,3,1,3,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3.5,405,"PA"
"5263",3,1,1,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,"OH"
"5264",1,1,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"PA"
"5265",0,1,3,0,3,2,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,"OH"
"5266",0,0,1,0,3,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,"PA"
"5267",3,2,3,0,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,"PA"
"5268",3,1,3,0,3,2,3,3,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,3.5,44,"OH"
"5269",3,1,1,0,3,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"OH"
"5270",1,1,1,0,3,1,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"PA"
"5271",3,1,1,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,153,"PA"
"5272",3,1,1,0,3,1,3,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,"PA"
"5273",3,1,1,0,3,1,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,"OH"
"5274",3,1,3,3,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,"OH"
"5275",1,2,3,3,3,1,1,3,3,3,1,3,0,0,0,1,3,3,2,0,0,0,0,0,0,2.5,11,"OH"
"5276",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"OH"
"5277",3,1,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,57,"OH"
"5278",1,2,0,3,0,2,1,0,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,"OH"
"5279",3,2,3,3,3,1,3,3,3,3,1,3,1,0,0,1,1,3,2,0,0,0,0,0,0,3.5,46,"OH"
"5280",0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,"OH"
"5281",3,1,0,3,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,25,"OH"
"5282",3,1,1,3,3,1,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1096,"PA"
"5283",3,1,3,1,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,42,"OH"
"5284",3,1,0,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,11,"OH"
"5285",3,1,1,1,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,"PA"
"5286",1,1,1,0,3,2,3,3,3,3,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,4,423,"OH"
"5287",3,1,3,0,3,1,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55,"PA"
"5288",3,1,0,0,3,1,3,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,20,"OH"
"5289",3,1,0,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,"PA"
"5290",3,1,3,1,3,1,1,3,1,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,4.5,35,"OH"
"5291",3,1,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"PA"
"5292",3,2,3,3,3,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,20,"OH"
"5293",3,2,3,0,3,2,1,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,21,"PA"
"5294",0,0,3,0,3,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,"PA"
"5295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7,"OH"
"5296",3,1,3,0,3,1,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,27,"OH"
"5297",1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"OH"
"5298",3,1,1,0,3,1,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,23,"PA"
"5299",3,1,1,0,3,2,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,"OH"
"5300",3,1,3,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,34,"PA"
"5301",3,1,0,3,3,2,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,16,"PA"
"5302",3,1,3,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,32,"OH"
"5303",3,1,3,0,3,1,1,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,30,"PA"
"5304",3,1,0,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,"OH"
"5305",3,1,0,0,3,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,"OH"
"5306",3,2,3,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,"PA"
"5307",1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"OH"
"5308",1,1,0,0,3,2,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,"OH"
"5309",3,2,3,0,3,2,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,77,"PA"
"5310",1,2,0,3,1,3,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,129,"OH"
"5311",3,1,3,0,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,"OH"
"5312",1,2,1,3,3,0,3,3,3,3,1,3,1,0,0,0,0,3,2,0,0,0,0,0,0,3.5,7,"PA"
"5313",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,4,16,"OH"
"5314",3,1,0,0,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,"PA"
"5315",3,1,1,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,17,"OH"
"5316",3,1,1,0,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,35,"PA"
"5317",3,1,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,"OH"
"5318",3,1,3,1,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,"PA"
"5319",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,"OH"
"5320",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"OH"
"5321",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,1,0,3,2,3,0,0,0,0,0,4,60,"OH"
"5322",3,1,3,1,3,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6,"OH"
"5323",1,2,1,3,1,2,3,3,1,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,4.5,145,"PA"
"5324",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,22,"OH"
"5325",3,1,1,0,3,2,3,1,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,27,"OH"
"5326",3,1,0,0,3,1,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,"PA"
"5327",3,1,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"OH"
"5328",3,2,1,3,3,2,3,3,3,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,78,"PA"
"5329",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"PA"
"5330",3,1,1,3,3,2,1,1,3,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,3.5,46,"PA"
"5331",3,1,3,0,3,2,3,3,3,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,170,"PA"
"5332",3,1,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,"OH"
"5333",0,0,1,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4.5,10,"OH"
"5334",3,1,3,1,3,2,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,81,"PA"
"5335",3,1,0,0,3,1,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,15,"PA"
"5336",0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,"OH"
"5337",3,1,1,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,"OH"
"5338",3,1,3,0,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,"PA"
"5339",3,1,3,1,3,1,3,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,56,"PA"
"5340",3,1,3,1,3,2,1,1,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,44,"OH"
"5341",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,2,0,3,2,0,0,0,0,0,0,4,150,"OH"
"5342",1,2,1,3,3,4,1,3,3,3,1,3,0,0,0,1,3,3,2,1,0,0,0,0,0,4,96,"OH"
"5343",3,1,0,0,3,1,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"OH"
"5344",3,1,1,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,"OH"
"5345",3,1,0,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,10,"PA"
"5346",3,1,0,0,3,1,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,38,"PA"
"5347",3,2,1,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,35,"OH"
"5348",1,1,1,0,3,1,1,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,17,"PA"
"5349",3,1,3,3,3,2,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,112,"PA"
"5350",3,1,3,0,3,2,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,163,"PA"
"5351",3,2,3,0,3,2,1,1,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,"PA"
"5352",3,1,0,0,3,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,28,"PA"
"5353",3,1,3,3,3,2,3,3,3,3,1,3,0,0,0,1,0,3,2,0,0,0,0,0,0,3.5,438,"PA"
"5354",3,2,3,0,3,2,1,1,3,3,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,4,67,"PA"
"5355",1,2,3,3,3,2,1,3,3,3,1,3,0,0,0,1,1,3,2,0,0,0,0,0,0,4.5,113,"PA"
"5356",0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,"PA"
"5357",3,2,3,0,3,2,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,58,"OH"
"5358",1,1,1,3,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,3,"PA"
"5359",3,1,0,0,3,1,0,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"OH"
"5360",3,1,3,0,3,2,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,23,"OH"
"5361",3,1,3,3,3,2,3,3,1,3,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4,47,"OH"
"5362",3,1,1,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"PA"
"5363",3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,"PA"
"5364",3,1,3,3,3,2,1,3,1,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,124,"OH"
"5365",3,2,1,0,3,2,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,277,"PA"
"5366",3,1,3,3,3,2,3,3,3,3,1,3,0,0,0,2,0,3,0,0,0,0,0,0,0,3.5,59,"OH"
"5367",3,2,3,0,3,2,3,1,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,4,83,"PA"
"5368",3,1,0,0,3,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"PA"
"5369",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,"PA"
"5370",3,0,0,0,3,0,0,0,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,8,"OH"
"5371",3,2,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,87,"OH"
"5372",3,1,0,0,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9,"OH"
"5373",1,1,0,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82,"OH"
"5374",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,"PA"
